fingerprint,source_countries,detected_country,protocol,transport,security,status,probe,latency_ms,attempts,recovered_on_retry,reason,first_reason,retry_reason
45d4b94b9e701de728cc25e9bb5940f74c2bd00c7c7561bf4964b3eabd954573,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
45fbbeebccb157d66a6b5984c126b7ab5e77d6b143abe3a3f9b99e62d5dc5414,HK,,vmess,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:36848->127.0.0.1:35861: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:39904->127.0.0.1:35861: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:36848->127.0.0.1:35861: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:39904->127.0.0.1:35861: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:38182->127.0.0.1:39131: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:60234->127.0.0.1:39131: i/o timeout
4636067f40e08a34d209fdff99436b12d459d76e251eca53673a814594a3ceab,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:49480->127.0.0.1:44219: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37864->127.0.0.1:44219: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:49480->127.0.0.1:44219: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37864->127.0.0.1:44219: read: connection reset by peer,
4637a03d4be17a93ccd5ba8447d19ab1902848f033d34f08b4ed40e8edd7304f,RU,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:38306->127.0.0.1:38907: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:41854->127.0.0.1:38907: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:38306->127.0.0.1:38907: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:41854->127.0.0.1:38907: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:48900->127.0.0.1:35073: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:33480->127.0.0.1:35073: i/o timeout
467b333a1e1f94d09c2d8bfd5aa02b67c74a407c0a8d11f06bd959e3d0206901,GB,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
46aa548430b74f91e8140fb7c858fb05c263377dfe50d04802c2251d90eb6e35,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
4710582ec53d47146a42a54d712a07960ff9148e2fc1e4f87b947fe06ed92751,US,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:47374->127.0.0.1:34831: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:52532->127.0.0.1:34831: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:47374->127.0.0.1:34831: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:52532->127.0.0.1:34831: read: connection reset by peer,
474f51f6af40003789677cf49fcef2af18812b1bb095fb0cd5f06910ca65fe52,HK,,vmess,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:49808->127.0.0.1:37977: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:45450->127.0.0.1:37977: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:49808->127.0.0.1:37977: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:45450->127.0.0.1:37977: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:54064->127.0.0.1:46271: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:35266->127.0.0.1:46271: i/o timeout
4753f8e0aedd070e0182a9b87cf52d87405fa95c98e6dfe4da0bb3dc45bae2ce,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
47793337b78d55413ce2a4de4894a6cfd11baeb6220a70a453cf7d0fadd2bec0,LV,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:38864->127.0.0.1:37839: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:38872->127.0.0.1:37839: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:38864->127.0.0.1:37839: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:38872->127.0.0.1:37839: read: connection reset by peer,
47e0f6e3c8d574c671ac8693a30d836379cc9070cc94e76d00219660793e8f90,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:50686->127.0.0.1:36533: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50700->127.0.0.1:36533: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:50686->127.0.0.1:36533: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50700->127.0.0.1:36533: read: connection reset by peer,
4834ea4aefd5d03977fe432b0f174871123dc32505f7781eab44373ff046e166,RU,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:51124->127.0.0.1:36995: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:51140->127.0.0.1:36995: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:51124->127.0.0.1:36995: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:51140->127.0.0.1:36995: read: connection reset by peer,
485515c55bea8e0fe1cd449c3ad62c35cb6f6306abd9b7ac3db40dfae59e2409,US,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:37034->127.0.0.1:43349: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37046->127.0.0.1:43349: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:37034->127.0.0.1:43349: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37046->127.0.0.1:43349: read: connection reset by peer,
48e7dc4d4abd5dca8e60ed2defaebded0ba13d7620beeaad07fd4421b81fa3ff,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:54510->127.0.0.1:43525: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:54512->127.0.0.1:43525: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:54510->127.0.0.1:43525: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:54512->127.0.0.1:43525: read: connection reset by peer,
493d586e927e2b6b79c80692ba1604a8aedbb85f71bf110b46f448cfa12bce3c,US,,vmess,grpc,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:59744->127.0.0.1:44569: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:59748->127.0.0.1:44569: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:59744->127.0.0.1:44569: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:59748->127.0.0.1:44569: read: connection reset by peer,
4972199b6711c43f920c5641c8f2fcd32b7775cc6bd915d6131d62fc636e820c,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:42020->127.0.0.1:39147: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42034->127.0.0.1:39147: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:42020->127.0.0.1:39147: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42034->127.0.0.1:39147: read: connection reset by peer,
49a252c73dcbeefc44c505081f67fe8d5ba54e50d15ba261af196bd11ec59a60,HK,HK,vmess,websocket,tls,geo_resolved,http,4188,1,False,country_match,country_match,
4a01dc9345aaa72e97b24fcac3298335d20639e40d2f4f6c77d6cc457e271ca2,RU,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:59522->127.0.0.1:44931: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:59528->127.0.0.1:44931: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:59522->127.0.0.1:44931: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:59528->127.0.0.1:44931: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:44344->127.0.0.1:33453: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:42950->127.0.0.1:33453: i/o timeout
4a11b88847f9f17648ffeabb0133f5968ffa88ee07424fb42060f13d9e7428e1,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:54546->127.0.0.1:43251: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:54548->127.0.0.1:43251: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:54546->127.0.0.1:43251: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:54548->127.0.0.1:43251: read: connection reset by peer,
4a23c42d7c72348618894b333e67bda378c0b2d6d00f826bf4ac3b9d5156b9e7,LV,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:42218->127.0.0.1:36271: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42234->127.0.0.1:36271: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:42218->127.0.0.1:36271: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42234->127.0.0.1:36271: read: connection reset by peer,
4aa244a27544215fd990f3557b0272299ec688e9079ea7cfafc0b3e853b727f5,GB,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:40298->127.0.0.1:38481: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:40300->127.0.0.1:38481: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:40298->127.0.0.1:38481: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:40300->127.0.0.1:38481: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:48412->127.0.0.1:44979: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:46386->127.0.0.1:44979: i/o timeout
4acf915e2c4935f25b9e1e451197668733568a396faca516596e81e0161066f2,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:36268->127.0.0.1:46773: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:36284->127.0.0.1:46773: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:36268->127.0.0.1:46773: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:36284->127.0.0.1:46773: read: connection reset by peer,
4ad3b6b588cba1dd1308baca765a55df4ab0b0199722e0d27b4e8cec9cd4bc6e,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:54560->127.0.0.1:36175: i/o timeout | https: tls_handshake_failed: EOF,http: http_status_failed: read tcp4 127.0.0.1:54560->127.0.0.1:36175: i/o timeout | https: tls_handshake_failed: EOF,
4b1beb93edf9ed90f7d6664b6e2c6076390a14eae81cd47e02151d671bb7880c,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
4be0240ad5f83fbfc5d18ccb4f24af3cf7dff1db7748faf6c5cd2898134b3014,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: read tcp4 127.0.0.1:45840->127.0.0.1:33333: read: connection reset by peer,http: http_status_failed: EOF | https: tls_handshake_failed: read tcp4 127.0.0.1:45840->127.0.0.1:33333: read: connection reset by peer,
4bee24288bbbea49a5dbf31db5711ed102c7957f310a1ea9325aed87051d82f4,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:55754->127.0.0.1:43421: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55766->127.0.0.1:43421: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:55754->127.0.0.1:43421: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55766->127.0.0.1:43421: read: connection reset by peer,
4c3b4925b1d6b2d601e2195a3c7de9fce257961eb31c64d0615d1bf7fcc2db73,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
4ca2d1fc6ff220ca8e5df064b0064ee9f68060ea718f8310e6248d6cccdc3cdf,BG,,vmess,httpupgrade,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:49956->127.0.0.1:41293: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:48586->127.0.0.1:41293: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:49956->127.0.0.1:41293: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:48586->127.0.0.1:41293: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:33196->127.0.0.1:34749: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:52208->127.0.0.1:34749: i/o timeout
4cb7700346cb43d640a1bcadcd0eb5a78cd8e9ffe7eee4a54c6d27375a776248,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:56510->127.0.0.1:40653: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:56514->127.0.0.1:40653: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:56510->127.0.0.1:40653: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:56514->127.0.0.1:40653: read: connection reset by peer,
4d13fb0acbd166aa8a71a8a80c2423e93706942e50a07c771116b38ccc364743,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:33696->127.0.0.1:33521: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:33706->127.0.0.1:33521: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:33696->127.0.0.1:33521: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:33706->127.0.0.1:33521: read: connection reset by peer,
4d5879c12f191e991b773b8752893ee2ba78d73a317c71fc0a539d71b62ac04f,RU,,vless,raw,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:41070->127.0.0.1:33189: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:59762->127.0.0.1:33189: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:41070->127.0.0.1:33189: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:59762->127.0.0.1:33189: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:36318->127.0.0.1:39723: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:46138->127.0.0.1:39723: i/o timeout
4d8ba8105865ec6be875be04b1a038845e2731d1baebb56e16c15065fa4b9284,AE,,vless,xhttp,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
4e1514d4296d3ebaae3d08496aa38bc872e321a5633133a14c0f6a89389995e6,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
4e28a8290e77e379971c0e40d293218ad50eba1fc93d1ef9a7ab4d6ecdb77eeb,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:50164->127.0.0.1:39961: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50166->127.0.0.1:39961: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:50164->127.0.0.1:39961: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50166->127.0.0.1:39961: read: connection reset by peer,
4e836e9a2ef9d56fee0b591bd4311f1a9668d8de416e33fb12ba81845dc48b9d,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:35130->127.0.0.1:45475: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:35142->127.0.0.1:45475: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:35130->127.0.0.1:45475: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:35142->127.0.0.1:45475: read: connection reset by peer,
4e91d6bd2f163cad21eb52aa130f6ed1c0d7cef8cfac67bf45e900a959ae511a,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:40354->127.0.0.1:35049: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:40358->127.0.0.1:35049: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:40354->127.0.0.1:35049: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:40358->127.0.0.1:35049: read: connection reset by peer,
4ea5768fb0ffe99cb4c8ee733699091465ac6e5d95ad8c5904ce0b07f29bd378,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
4ecb936e8ba7cebcbb7c08cf0800db1d7f5293752828c746430f4b46586c9970,GB,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:35496->127.0.0.1:37631: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:35510->127.0.0.1:37631: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:35496->127.0.0.1:37631: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:35510->127.0.0.1:37631: read: connection reset by peer,
4f5b428621cdc6d131e01be17c3a5099132cb7baf6a6658e8cad977975d62d8b,TR,EE,vless,raw,reality,geo_resolved,http,2187,1,False,country_reclassified,country_reclassified,
4f7e2e752913794294cd1d6efcbb59ecd59691df791beb994fb87128b3afd275,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
4f8dee8d69c82bf1f968e9a89552bba1073a084ac136b3b9a85a75113e0de3bf,LT,,vless,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:46030->127.0.0.1:43275: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:46040->127.0.0.1:43275: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:46030->127.0.0.1:43275: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:46040->127.0.0.1:43275: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:39626->127.0.0.1:41405: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:52598->127.0.0.1:41405: i/o timeout
4fff9e9cba6fcce3e91bf3d53d8189505b395e338197364efa5110d55bf60a4b,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:47480->127.0.0.1:41265: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:47496->127.0.0.1:41265: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:47480->127.0.0.1:41265: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:47496->127.0.0.1:41265: read: connection reset by peer,
